gvkey,company_name,date,year,quarter,cds_spread,cds_spread_lead_4q,future_cds_change_abs,future_cds_change_pct,distress_flag
221821,Nidec Corporation,2019-03-31,2019,1,40.521366666666665,36.216566666666665,-4.3048,-0.10623531124731726,0.0
221821,Nidec Corporation,2019-06-30,2019,2,40.37826666666667,36.7506,-3.62766666666667,-0.0898420602502337,0.0
221821,Nidec Corporation,2019-09-30,2019,3,37.3025,36.76273333333333,-0.5397666666666723,-0.01446998637267401,0.0
221821,Nidec Corporation,2019-12-31,2019,4,34.45673333333333,35.892833333333336,1.4361000000000033,0.04167835604458548,0.0
221821,Nidec Corporation,2020-03-31,2020,1,36.216566666666665,35.729800000000004,-0.4867666666666608,-0.013440442081294126,0.0
221821,Nidec Corporation,2020-06-30,2020,2,36.7506,36.25343333333333,-0.4971666666666721,-0.013528123803874552,0.0
221821,Nidec Corporation,2020-09-30,2020,3,36.76273333333333,36.2668,-0.49593333333332623,-0.013490110456059478,0.0
221821,Nidec Corporation,2020-12-31,2020,4,35.892833333333336,36.7267,0.8338666666666654,0.0232321215470126,0.0
221821,Nidec Corporation,2021-03-31,2021,1,35.729800000000004,36.81756666666666,1.0877666666666528,0.030444241688076974,0.0
221821,Nidec Corporation,2021-06-30,2021,2,36.25343333333333,37.9542,1.7007666666666736,0.046913257870748994,0.0
221821,Nidec Corporation,2021-09-30,2021,3,36.2668,40.281533333333336,4.014733333333332,0.11069996066190929,0.0
221821,Nidec Corporation,2021-12-31,2021,4,36.7267,41.34353333333333,4.616833333333332,0.12570781838099618,0.0
221821,Nidec Corporation,2022-03-31,2022,1,36.81756666666666,40.998266666666666,4.180700000000009,0.11355177374568508,0.0
221821,Nidec Corporation,2022-06-30,2022,2,37.9542,42.3992,4.445,0.1171148384105053,0.0
221821,Nidec Corporation,2022-09-30,2022,3,40.281533333333336,42.63916666666666,2.3576333333333253,0.05852888751338475,0.0
221821,Nidec Corporation,2022-12-31,2022,4,41.34353333333333,39.10033333333333,-2.2432000000000016,-0.054257578371788934,0.0
221821,Nidec Corporation,2023-03-31,2023,1,40.998266666666666,47.58773333333334,6.589466666666674,0.160725494085929,0.0
221821,Nidec Corporation,2023-06-30,2023,2,42.3992,49.67666666666667,7.277466666666669,0.17164160330069125,0.0
221821,Nidec Corporation,2023-09-30,2023,3,42.63916666666666,60.01173333333333,17.37256666666667,0.4074321339926126,1.0
221821,Nidec Corporation,2023-12-31,2023,4,39.10033333333333,96.0334,56.93306666666667,1.4560762482843286,1.0
221821,Nidec Corporation,2024-03-31,2024,1,47.58773333333334,,,,
221821,Nidec Corporation,2024-06-30,2024,2,49.67666666666667,,,,
221821,Nidec Corporation,2024-09-30,2024,3,60.01173333333333,,,,
221821,Nidec Corporation,2024-12-31,2024,4,96.0334,,,,
221821,Nidec Corporation,2025-03-31,2025,1,,,,,
222111,Petróleo Brasileiro S.A. - Petrobras,2010-03-31,2010,1,131.59196666666665,149.30933333333334,17.717366666666692,0.1346386646195983,0.0
222111,Petróleo Brasileiro S.A. - Petrobras,2010-06-30,2010,2,151.8372,136.77183333333332,-15.065366666666677,-0.09922052479014812,0.0
222111,Petróleo Brasileiro S.A. - Petrobras,2010-09-30,2010,3,169.4601,178.2591,8.798999999999978,0.05192372717825599,0.0
222111,Petróleo Brasileiro S.A. - Petrobras,2010-12-31,2010,4,150.3581,188.13,37.77189999999999,0.25121293764685765,1.0
222111,Petróleo Brasileiro S.A. - Petrobras,2011-03-31,2011,1,149.30933333333334,172.5612,23.251866666666672,0.1557294922398243,0.0
222111,Petróleo Brasileiro S.A. - Petrobras,2011-06-30,2011,2,136.77183333333332,167.96566666666666,31.193833333333345,0.22807205674657682,0.0
222111,Petróleo Brasileiro S.A. - Petrobras,2011-09-30,2011,3,178.2591,166.72766666666666,-11.531433333333325,-0.0646891706136367,0.0
222111,Petróleo Brasileiro S.A. - Petrobras,2011-12-31,2011,4,188.13,149.75573333333332,-38.37426666666667,-0.2039773915200482,0.0
222111,Petróleo Brasileiro S.A. - Petrobras,2012-03-31,2012,1,172.5612,182.2183,9.657099999999986,0.05596333358831525,0.0
222111,Petróleo Brasileiro S.A. - Petrobras,2012-06-30,2012,2,167.96566666666666,193.7178,25.752133333333347,0.15331784074920082,0.0
222111,Petróleo Brasileiro S.A. - Petrobras,2012-09-30,2012,3,166.72766666666666,277.400425,110.67275833333332,0.6637936015418356,1.0
222111,Petróleo Brasileiro S.A. - Petrobras,2012-12-31,2012,4,149.75573333333332,273.8612,124.10546666666667,0.82871930111969,1.0
222111,Petróleo Brasileiro S.A. - Petrobras,2013-03-31,2013,1,182.2183,273.93846666666667,91.72016666666667,0.5033532124197552,1.0
222111,Petróleo Brasileiro S.A. - Petrobras,2013-06-30,2013,2,193.7178,231.76456666666664,38.04676666666663,0.1964030495218644,0.0
222111,Petróleo Brasileiro S.A. - Petrobras,2013-09-30,2013,3,277.400425,234.5549333333333,-42.845491666666675,-0.15445359056918057,0.0
222111,Petróleo Brasileiro S.A. - Petrobras,2013-12-31,2013,4,273.8612,325.07416666666666,51.21296666666666,0.1870033676426842,1.0
222111,Petróleo Brasileiro S.A. - Petrobras,2014-03-31,2014,1,273.93846666666667,534.6392,260.7007333333333,0.9516762523554558,1.0
222111,Petróleo Brasileiro S.A. - Petrobras,2014-06-30,2014,2,231.76456666666664,398.7687333333333,167.00416666666663,0.7205767864716737,1.0
222111,Petróleo Brasileiro S.A. - Petrobras,2014-09-30,2014,3,234.5549333333333,653.188,418.63306666666665,1.784797534280527,1.0
222111,Petróleo Brasileiro S.A. - Petrobras,2014-12-31,2014,4,325.07416666666666,865.1629333333334,540.0887666666667,1.6614324423400817,1.0
222111,Petróleo Brasileiro S.A. - Petrobras,2015-03-31,2015,1,534.6392,881.943405666666,347.304205666666,0.6496048282031435,1.0
222111,Petróleo Brasileiro S.A. - Petrobras,2015-06-30,2015,2,398.7687333333333,785.6953,386.9265666666667,0.9703031715458804,1.0
222111,Petróleo Brasileiro S.A. - Petrobras,2015-09-30,2015,3,653.188,566.5207333333333,-86.6672666666667,-0.13268349489988596,0.0
222111,Petróleo Brasileiro S.A. - Petrobras,2015-12-31,2015,4,865.1629333333334,485.5146,-379.6483333333334,-0.43881715074247296,0.0
222111,Petróleo Brasileiro S.A. - Petrobras,2016-03-31,2016,1,881.943405666666,353.2287666666667,-528.7146389999994,-0.5994881707861299,0.0
222111,Petróleo Brasileiro S.A. - Petrobras,2016-06-30,2016,2,785.6953,298.3559,-487.33939999999996,-0.6202651333156759,0.0
222111,Petróleo Brasileiro S.A. - Petrobras,2016-09-30,2016,3,566.5207333333333,286.86396666666667,-279.6567666666666,-0.4936390677552136,0.0
222111,Petróleo Brasileiro S.A. - Petrobras,2016-12-31,2016,4,485.5146,221.28166666666667,-264.23293333333334,-0.5442327240691286,0.0
222111,Petróleo Brasileiro S.A. - Petrobras,2017-03-31,2017,1,353.2287666666667,194.60346666666663,-158.62530000000004,-0.449072428321476,0.0
222111,Petróleo Brasileiro S.A. - Petrobras,2017-06-30,2017,2,298.3559,253.3679666666667,-44.98793333333333,-0.15078613606546185,0.0
222111,Petróleo Brasileiro S.A. - Petrobras,2017-09-30,2017,3,286.86396666666667,340.4315,53.56753333333336,0.18673496694542452,1.0
222111,Petróleo Brasileiro S.A. - Petrobras,2017-12-31,2017,4,221.28166666666667,288.3021,67.02043333333333,0.30287386362780466,1.0
222111,Petróleo Brasileiro S.A. - Petrobras,2018-03-31,2018,1,194.60346666666663,237.2658,42.66233333333338,0.2192269956136447,0.0
222111,Petróleo Brasileiro S.A. - Petrobras,2018-06-30,2018,2,253.3679666666667,202.93526666666665,-50.43270000000004,-0.1990492352427084,0.0
222111,Petróleo Brasileiro S.A. - Petrobras,2018-09-30,2018,3,340.4315,174.55235,-165.87915000000004,-0.48726146082251504,0.0
222111,Petróleo Brasileiro S.A. - Petrobras,2018-12-31,2018,4,288.3021,158.74753333333334,-129.55456666666666,-0.44937087404728115,0.0
222111,Petróleo Brasileiro S.A. - Petrobras,2019-03-31,2019,1,237.2658,252.0975,14.831699999999984,0.06251090549080392,0.0
222111,Petróleo Brasileiro S.A. - Petrobras,2019-06-30,2019,2,202.93526666666665,461.39873333333327,258.4634666666666,1.2736251855682055,1.0
222111,Petróleo Brasileiro S.A. - Petrobras,2019-09-30,2019,3,174.55235,313.68313333333333,139.13078333333334,0.7970719576868106,1.0
222111,Petróleo Brasileiro S.A. - Petrobras,2019-12-31,2019,4,158.74753333333334,223.61076666666668,64.86323333333334,0.40859364533958115,1.0
222111,Petróleo Brasileiro S.A. - Petrobras,2020-03-31,2020,1,252.0975,210.6253,-41.47219999999999,-0.16450857307192648,0.0
222111,Petróleo Brasileiro S.A. - Petrobras,2020-06-30,2020,2,461.39873333333327,219.2640333333333,-242.13469999999998,-0.5247840587916656,0.0
222111,Petróleo Brasileiro S.A. - Petrobras,2020-09-30,2020,3,313.68313333333333,211.1579333333333,-102.52520000000004,-0.3268432029179341,0.0
222111,Petróleo Brasileiro S.A. - Petrobras,2020-12-31,2020,4,223.61076666666668,262.04906666666665,38.43829999999997,0.17189825236500972,0.0
222111,Petróleo Brasileiro S.A. - Petrobras,2021-03-31,2021,1,210.6253,266.0028666666667,55.377566666666695,0.2629198233387285,1.0
222111,Petróleo Brasileiro S.A. - Petrobras,2021-06-30,2021,2,219.2640333333333,288.29046666666665,69.02643333333336,0.3148096488236939,1.0
222111,Petróleo Brasileiro S.A. - Petrobras,2021-09-30,2021,3,211.1579333333333,310.59906666666666,99.44113333333337,0.47093249949721705,1.0
222111,Petróleo Brasileiro S.A. - Petrobras,2021-12-31,2021,4,262.04906666666665,319.74746666666664,57.69839999999999,0.22018166572367107,1.0
222111,Petróleo Brasileiro S.A. - Petrobras,2022-03-31,2022,1,266.0028666666667,293.00756666666666,27.004699999999957,0.10152033449263562,0.0
222111,Petróleo Brasileiro S.A. - Petrobras,2022-06-30,2022,2,288.29046666666665,260.02366666666666,-28.26679999999999,-0.09804972161179104,0.0
222111,Petróleo Brasileiro S.A. - Petrobras,2022-09-30,2022,3,310.59906666666666,216.25413333333333,-94.34493333333333,-0.30375150300945314,0.0
222111,Petróleo Brasileiro S.A. - Petrobras,2022-12-31,2022,4,319.74746666666664,197.8092333333333,-121.93823333333333,-0.38135793413635594,0.0
222111,Petróleo Brasileiro S.A. - Petrobras,2023-03-31,2023,1,293.00756666666666,155.5855,-137.42206666666667,-0.469005180412292,0.0
222111,Petróleo Brasileiro S.A. - Petrobras,2023-06-30,2023,2,260.02366666666666,162.66303333333337,-97.36063333333328,-0.37442989163806867,0.0
222111,Petróleo Brasileiro S.A. - Petrobras,2023-09-30,2023,3,216.25413333333333,178.39306666666667,-37.86106666666666,-0.17507673071065769,0.0
222111,Petróleo Brasileiro S.A. - Petrobras,2023-12-31,2023,4,197.8092333333333,183.952425,-13.856808333333305,-0.07005137272830358,0.0
222111,Petróleo Brasileiro S.A. - Petrobras,2024-03-31,2024,1,155.5855,,,,
222111,Petróleo Brasileiro S.A. - Petrobras,2024-06-30,2024,2,162.66303333333337,,,,
222111,Petróleo Brasileiro S.A. - Petrobras,2024-09-30,2024,3,178.39306666666667,,,,
222111,Petróleo Brasileiro S.A. - Petrobras,2024-12-31,2024,4,183.952425,,,,
222111,Petróleo Brasileiro S.A. - Petrobras,2025-03-31,2025,1,,,,,
222111,Petróleo Brasileiro S.A. - Petrobras,2025-06-30,2025,2,,,,,
223911,NTT DOCOMO,2010-03-31,2010,1,30.2406,35.29233333333334,5.051733333333338,0.1670513592102451,0.0
223911,NTT DOCOMO,2010-06-30,2010,2,31.71,41.496433333333336,9.786433333333335,0.3086229370335331,1.0
223911,NTT DOCOMO,2010-09-30,2010,3,31.13846666666667,42.0213,10.882833333333327,0.3494980485016387,1.0
223911,NTT DOCOMO,2010-12-31,2010,4,29.15183333333333,42.0213,12.869466666666668,0.4414633728010246,1.0
223911,NTT DOCOMO,2011-03-31,2011,1,35.29233333333334,42.0213,6.728966666666658,0.19066369466456332,0.0
223911,NTT DOCOMO,2011-06-30,2011,2,41.496433333333336,42.0213,0.5248666666666608,0.012648476616062443,0.0
223911,NTT DOCOMO,2011-09-30,2011,3,42.0213,42.0213,0.0,0.0,0.0
223911,NTT DOCOMO,2011-12-31,2011,4,42.0213,42.0213,0.0,0.0,0.0
223911,NTT DOCOMO,2012-03-31,2012,1,42.0213,34.19473333333334,-7.826566666666658,-0.1862523688383429,0.0
223911,NTT DOCOMO,2012-06-30,2012,2,42.0213,30.28873333333333,-11.732566666666667,-0.2792052284595352,0.0
223911,NTT DOCOMO,2012-09-30,2012,3,42.0213,28.821575000000003,-13.199724999999994,-0.3141198630218483,0.0
223911,NTT DOCOMO,2012-12-31,2012,4,42.0213,23.8104,-18.210899999999995,-0.4333730750833505,0.0
223911,NTT DOCOMO,2013-03-31,2013,1,34.19473333333334,20.5997,-13.59503333333334,-0.397576819822156,0.0
223911,NTT DOCOMO,2013-06-30,2013,2,30.28873333333333,20.714,-9.57473333333333,-0.31611534321893064,0.0
223911,NTT DOCOMO,2013-09-30,2013,3,28.821575000000003,19.6694,-9.152175000000003,-0.3175459703364581,0.0
223911,NTT DOCOMO,2013-12-31,2013,4,23.8104,20.576466666666665,-3.2339333333333364,-0.13582020181657328,0.0
223911,NTT DOCOMO,2014-03-31,2014,1,20.5997,20.02573333333333,-0.5739666666666672,-0.027862865316808847,0.0
223911,NTT DOCOMO,2014-06-30,2014,2,20.714,21.0483,0.3343000000000025,0.016138843294390387,0.0
223911,NTT DOCOMO,2014-09-30,2014,3,19.6694,23.8791,4.2097000000000016,0.21402279683162687,0.0
223911,NTT DOCOMO,2014-12-31,2014,4,20.576466666666665,25.6074,5.0309333333333335,0.24449937955010095,0.0
223911,NTT DOCOMO,2015-03-31,2015,1,20.02573333333333,27.3484,7.32266666666667,0.36566284713668434,1.0
223911,NTT DOCOMO,2015-06-30,2015,2,21.0483,26.384666666666664,5.336366666666663,0.25352958037782924,1.0
223911,NTT DOCOMO,2015-09-30,2015,3,23.8791,21.85183333333333,-2.0272666666666694,-0.084897113654479,0.0
223911,NTT DOCOMO,2015-12-31,2015,4,25.6074,20.669466666666665,-4.9379333333333335,-0.1928322802523229,0.0
223911,NTT DOCOMO,2016-03-31,2016,1,27.3484,18.690063,-8.658337000000003,-0.31659391408638177,0.0
223911,NTT DOCOMO,2016-06-30,2016,2,26.384666666666664,23.880166666666668,-2.5044999999999966,-0.09492255603001731,0.0
223911,NTT DOCOMO,2016-09-30,2016,3,21.85183333333333,22.331466666666667,0.4796333333333358,0.02194934063503455,0.0
223911,NTT DOCOMO,2016-12-31,2016,4,20.669466666666665,18.8815,-1.7879666666666658,-0.08650279639532706,0.0
223911,NTT DOCOMO,2017-03-31,2017,1,18.690063,19.369733333333333,0.679670333333334,0.03636533131714613,0.0
223911,NTT DOCOMO,2017-06-30,2017,2,23.880166666666668,18.690063,-5.190103666666669,-0.21733950768071142,0.0
223911,NTT DOCOMO,2017-09-30,2017,3,22.331466666666667,21.33343333333333,-0.9980333333333391,-0.04469179513511603,0.0
223911,NTT DOCOMO,2017-12-31,2017,4,18.8815,23.696,4.8145000000000024,0.2549850382649685,1.0
223911,NTT DOCOMO,2018-03-31,2018,1,19.369733333333333,26.8014,7.431666666666668,0.3836741858432057,1.0
223911,NTT DOCOMO,2018-06-30,2018,2,18.690063,27.5452,8.855137000000003,0.47378850461873795,1.0
223911,NTT DOCOMO,2018-09-30,2018,3,21.33343333333333,27.8291,6.495666666666672,0.3044829477361828,1.0
223911,NTT DOCOMO,2018-12-31,2018,4,23.696,30.4027,6.706699999999998,0.283030891289669,1.0
223911,NTT DOCOMO,2019-03-31,2019,1,26.8014,30.4717,3.6702999999999975,0.13694433872857378,0.0
223911,NTT DOCOMO,2019-06-30,2019,2,27.5452,32.4869,4.941699999999997,0.1794033080173677,0.0
223911,NTT DOCOMO,2019-09-30,2019,3,27.8291,,,,
223911,NTT DOCOMO,2019-12-31,2019,4,30.4027,,,,
223911,NTT DOCOMO,2020-03-31,2020,1,30.4717,,,,
223911,NTT DOCOMO,2020-06-30,2020,2,32.4869,,,,
241216,Syngenta Crop Protection AG,2010-06-30,2010,2,50.1953,48.9387,-1.256600000000006,-0.02503421635093337,0.0
241216,Syngenta Crop Protection AG,2010-09-30,2010,3,54.23186666666667,71.05356666666667,16.8217,0.3101810989356811,1.0
241216,Syngenta Crop Protection AG,2010-12-31,2010,4,49.2244,81.50873333333334,32.284333333333336,0.6558603727690604,1.0
241216,Syngenta Crop Protection AG,2011-03-31,2011,1,45.77346666666667,56.66479999999999,10.891333333333321,0.23793988365894625,0.0
241216,Syngenta Crop Protection AG,2011-06-30,2011,2,48.9387,50.1454,1.206700000000005,0.02465737749470266,0.0
241216,Syngenta Crop Protection AG,2011-09-30,2011,3,71.05356666666667,47.77373333333333,-23.279833333333336,-0.3276377868903602,0.0
241216,Syngenta Crop Protection AG,2011-12-31,2011,4,81.50873333333334,44.49463333333333,-37.014100000000006,-0.4541120746979261,0.0
241216,Syngenta Crop Protection AG,2012-03-31,2012,1,56.66479999999999,44.34616666666667,-12.318633333333324,-0.21739480829956737,0.0
241216,Syngenta Crop Protection AG,2012-06-30,2012,2,50.1454,44.5846,-5.5608,-0.11089352163907358,0.0
241216,Syngenta Crop Protection AG,2012-09-30,2012,3,47.77373333333333,45.2157,-2.5580333333333343,-0.0535447651847738,0.0
241216,Syngenta Crop Protection AG,2012-12-31,2012,4,44.49463333333333,41.327,-3.1676333333333346,-0.07119135715992718,0.0
241216,Syngenta Crop Protection AG,2013-03-31,2013,1,44.34616666666667,40.74,-3.6061666666666667,-0.08131856567835627,0.0
241216,Syngenta Crop Protection AG,2013-06-30,2013,2,44.5846,39.683,-4.901600000000002,-0.10993930639727623,0.0
241216,Syngenta Crop Protection AG,2013-09-30,2013,3,45.2157,36.50196666666667,-8.71373333333333,-0.19271477237626158,0.0
241216,Syngenta Crop Protection AG,2013-12-31,2013,4,41.327,33.12453333333334,-8.202466666666659,-0.19847718602043843,0.0
241216,Syngenta Crop Protection AG,2014-03-31,2014,1,40.74,28.6518,-12.0882,-0.2967157584683358,0.0
241216,Syngenta Crop Protection AG,2014-06-30,2014,2,39.683,34.2745,-5.4084999999999965,-0.13629261900561945,0.0
241216,Syngenta Crop Protection AG,2014-09-30,2014,3,36.50196666666667,41.168933333333335,4.666966666666667,0.12785521145436,0.0
241216,Syngenta Crop Protection AG,2014-12-31,2014,4,33.12453333333334,56.29673333333333,23.17219999999999,0.6995479684745239,1.0
241216,Syngenta Crop Protection AG,2015-03-31,2015,1,28.6518,110.38043333333331,81.7286333333333,2.852478145642972,1.0
241216,Syngenta Crop Protection AG,2015-06-30,2015,2,34.2745,99.92496666666666,65.65046666666666,1.9154317835903267,1.0
241216,Syngenta Crop Protection AG,2015-09-30,2015,3,41.168933333333335,87.42233333333333,46.25339999999999,1.1235025116025998,1.0
241216,Syngenta Crop Protection AG,2015-12-31,2015,4,56.29673333333333,85.69916666666667,29.40243333333334,0.5222760112783337,1.0
241216,Syngenta Crop Protection AG,2016-03-31,2016,1,110.38043333333331,73.9721,-36.40833333333332,-0.3298440877051578,0.0
241216,Syngenta Crop Protection AG,2016-06-30,2016,2,99.92496666666666,79.92973333333333,-19.99523333333333,-0.20010247689182784,0.0
241216,Syngenta Crop Protection AG,2016-09-30,2016,3,87.42233333333333,108.28466666666668,20.862333333333353,0.2386384867329861,0.0
241216,Syngenta Crop Protection AG,2016-12-31,2016,4,85.69916666666667,161.8294,76.13023333333332,0.888342749346065,1.0
241216,Syngenta Crop Protection AG,2017-03-31,2017,1,73.9721,,,,
241216,Syngenta Crop Protection AG,2017-06-30,2017,2,79.92973333333333,,,,
241216,Syngenta Crop Protection AG,2017-09-30,2017,3,108.28466666666668,,,,
241216,Syngenta Crop Protection AG,2017-12-31,2017,4,161.8294,,,,
241637,Anheuser-Busch InBev SA/NV,2010-06-30,2010,2,,,,,
241637,Anheuser-Busch InBev SA/NV,2010-09-30,2010,3,,,,,
241637,Anheuser-Busch InBev SA/NV,2010-12-31,2010,4,,,,,
241637,Anheuser-Busch InBev SA/NV,2011-03-31,2011,1,,71.12576666666666,,,0.0
241637,Anheuser-Busch InBev SA/NV,2011-06-30,2011,2,,49.1993,,,0.0
241637,Anheuser-Busch InBev SA/NV,2011-09-30,2011,3,,50.42603333333333,,,0.0
241637,Anheuser-Busch InBev SA/NV,2011-12-31,2011,4,,32.87196666666667,,,0.0
241637,Anheuser-Busch InBev SA/NV,2012-03-31,2012,1,71.12576666666666,34.2687,-36.85706666666666,-0.5181957031043133,0.0
241637,Anheuser-Busch InBev SA/NV,2012-06-30,2012,2,49.1993,29.020533333333333,-20.178766666666668,-0.4101433692484785,0.0
241637,Anheuser-Busch InBev SA/NV,2012-09-30,2012,3,50.42603333333333,31.22885,-19.197183333333328,-0.3806998501435435,0.0
241637,Anheuser-Busch InBev SA/NV,2012-12-31,2012,4,32.87196666666667,26.94053333333333,-5.9314333333333416,-0.1804404766371348,0.0
